"forest" "plot" "trait" "CWM" "CWV" "CWS" "CWK"
"111" "Quercus petraea" 104 "SLA" 0.991878210237956 1.10859683982251 -0.0526965618342654 -1.3938035964438
"112" "Shrubland" 105 "SLA" -0.49644628154393 0.346699172576182 -0.0593830635418434 -0.503044307503999
"113" "Shrubland" 106 "SLA" -0.675462524330026 0.458793939320494 0.295199173497258 -1.11829901677457
"114" "Shrubland" 107 "SLA" -0.949755769120703 0.446760222225483 -0.0536506931759907 -0.512982847312513
"115" "Quercus petraea" 113 "SLA" -0.122649269866925 0.403746269771059 0.810795009912663 3.17762593720475
"116" "Quercus petraea" 114 "SLA" 0.75065099852534 1.40575477051556 -0.053035873214463 -1.24551558537791
"117" "Quercus petraea" 115 "SLA" 0.908521334474937 1.04772847053344 0.075891722509492 -1.29140777769406
"118" "Shrubland" 116 "SLA" -0.580906663687634 0.440526030981014 -0.0053279078247948 -0.89752154775475
"119" "Shrubland" 117 "SLA" -0.905645771623895 0.510545976523258 -0.0338700060117739 -0.621942159885649
"120" "Shrubland" 118 "SLA" -0.949755769120703 0.446760222225483 -0.0536506931759907 -0.512982847312513
"121" "Quercus pyrenaica" 1 "Thickness" 0.582518125944033 0.889101242328623 1.14407507930732 1.27482801174108
"122" "Quercus pyrenaica" 2 "Thickness" -0.0225026230395386 0.913391496834729 1.05082681156541 1.01492698767019
"123" "Quercus pyrenaica" 3 "Thickness" 0.418990843673393 0.840061638182179 0.687987652557303 1.54769341765043
"124" "Quercus pyrenaica" 4 "Thickness" 0.398390515243384 0.791361171810534 0.769949330191929 1.8595732502521
"125" "Quercus pyrenaica" 5 "Thickness" 0.594093515506639 1.07129566784778 0.658638567375435 0.587667160571157
"126" "Quercus pyrenaica" 6 "Thickness" 0.271480769145947 0.488965802631449 -0.52586785059995 -0.365260690988435
"127" "Quercus pyrenaica" 7 "Thickness" 0.413809747681853 0.797428980943426 0.682220274943273 1.52403646765385
"128" "Quercus pyrenaica" 8 "Thickness" 0.134524874049745 1.23203857018298 1.00872261714794 0.578724749130078
"129" "Q. pyrenaica-F. sylvativa" 9 "Thickness" 0.240989976005894 0.948703258234933 1.07595104155314 0.461110188131067
"130" "Q. pyrenaica-F. sylvativa" 10 "Thickness" 0.348509221019857 1.07396301928533 0.813488030144814 -0.151862520522662
"131" "Quercus pyrenaica" 12 "Thickness" 0.274262087476585 0.497644214937244 -0.360392311213672 -0.50285494371204
"132" "Q. pyrenaica-F. sylvativa" 14 "Thickness" 0.235841825134425 1.13047567327222 0.87203492163751 -0.0250964109107774
"133" "Q. pyrenaica-F. sylvativa" 15 "Thickness" 0.25470693975831 1.08462606544141 0.83294973540428 0.0152597670978247
"134" "Q. pyrenaica-F. sylvativa" 16 "Thickness" 0.120261271559974 0.765062446963801 0.670899994081754 -0.214177180456744
"135" "Q. pyrenaica-F. sylvativa" 17 "Thickness" 0.310738673098391 1.18349786691912 0.931357569618313 0.224226213880857
"136" "Quercus pyrenaica" 20 "Thickness" -0.115124953956017 0.586772813079872 0.304886779771804 -1.20739392224084
"137" "Q. pyrenaica-F. sylvativa" 21 "Thickness" 0.327502164406474 1.02880076321417 0.880890866960805 0.0187148736536367
"138" "Q. pyrenaica-F. sylvativa" 22 "Thickness" 0.198635326834499 1.02650875194481 0.960788156133301 0.2874987473183
"139" "Q. pyrenaica-F. sylvativa" 23 "Thickness" 0.240249908211232 0.946650931074266 1.07969111463447 0.477923655249542
"140" "Q. pyrenaica-F. sylvativa" 33 "Thickness" 0.256537413245746 0.914281570193263 1.04307973453557 0.500837969693865
"141" "Fagus sylvatica" 41 "Thickness" 0.0467992520562876 0.758825355179147 1.12708959025391 2.10261354085924
"142" "Fagus sylvatica" 42 "Thickness" -0.347596224908846 1.15350867393661 2.28107114030313 4.07084773159063
"143" "Mixed forest" 48 "Thickness" 0.187626947771391 0.608404871594938 1.54545983487017 4.63608519109294
"144" "Mixed forest" 49 "Thickness" -0.250267543620317 0.711986253023975 1.3931459477332 3.31203341591713
"145" "Fagus sylvatica" 52 "Thickness" -0.396163665825428 1.23189360619288 2.39637440581923 4.25566013181343
"146" "Fagus sylvatica" 53 "Thickness" -0.264577607150917 0.908928825463645 2.17640312497418 4.50237852236485
"147" "Fagus sylvatica" 54 "Thickness" -0.322628577920714 1.0602672277249 2.29096834204165 4.40663489697631
"148" "Mixed forest" 58 "Thickness" -0.246220459596364 0.710307432372531 1.3719555925075 3.29578372641178
"149" "Mixed forest" 59 "Thickness" -0.144943128518136 1.03208575517374 1.53270616466126 2.66814241265145
"150" "Mixed forest" 60 "Thickness" -0.232173687581096 0.708721749750133 1.47855613384311 3.59832929106293
"151" "Fagus sylvatica" 61 "Thickness" -0.261715305590885 1.13131879195304 1.97405244099696 3.10157469386207
"152" "Fagus sylvatica" 62 "Thickness" -0.261715305590885 1.13131879195304 1.97405244099696 3.10157469386207
"153" "Fagus sylvatica" 63 "Thickness" -0.347596224908846 1.15350867393661 2.28107114030313 4.07084773159063
"154" "Fagus sylvatica" 64 "Thickness" -0.247095504790732 1.03931466378037 2.00931151491027 3.51304783906776
"155" "Fagus sylvatica" 65 "Thickness" -0.245735380195138 1.04441136590291 1.9999520735822 3.45294062076225
"156" "Mixed forest" 67 "Thickness" -0.16172645370293 1.01156085685146 1.49891434644683 2.63160676926139
"157" "Mixed forest" 68 "Thickness" -0.164056318954464 1.09294523155315 1.48488234433559 2.38879689442734
"158" "Mixed forest" 69 "Thickness" -0.0125182764606746 0.251783127445231 -0.711044202588795 0.213711564370131
"159" "Mixed forest" 70 "Thickness" -0.244778444504054 0.748335240236092 1.36729542495405 3.06490986206833
"160" "Mixed forest" 71 "Thickness" -0.20337415699495 0.681311744127203 1.3941282868902 3.4874668164021
"161" "Quercus petraea" 80 "Thickness" -0.838216731973792 0.635539659015616 1.17804544634633 -0.391497830045328
"162" "Shrubland" 83 "Thickness" 0.545062554301854 1.19603594304974 1.16080662539974 0.520392561677327
