"forest" "plot" "trait" "CWM" "CWV" "CWS" "CWK"
"82" "Q. pyrenaica-F. sylvatica" 10 "SLA" -0.0924165887343159 0.897284368728123 0.762441908054615 1.02277730535856
"83" "Q. pyrenaica-F. sylvatica" 14 "SLA" -0.326388854970778 0.843032479569193 1.27719543935674 1.77482447656545
"84" "Q. pyrenaica-F. sylvatica" 15 "SLA" -0.246366918742215 0.746349040247976 1.0571781379488 1.68944199255963
"85" "Q. pyrenaica-F. sylvatica" 16 "SLA" 0.207589778304284 0.666184836034765 0.577208907233884 0.339299612525608
"86" "Q. pyrenaica-F. sylvatica" 17 "SLA" 0.0357390221665936 0.986277929989278 0.107814911318641 -0.699675249531901
"87" "Q. pyrenaica-F. sylvatica" 21 "SLA" -0.171009690657613 0.750308501591141 1.03833854309482 1.95128062636037
"88" "Q. pyrenaica-F. sylvatica" 22 "SLA" -0.0299526638158059 0.763092467953667 0.493641669310861 0.257379175379117
"89" "Q. pyrenaica-F. sylvatica" 23 "SLA" 0.239904555797484 0.795326310220042 0.0270619652731434 -0.194925550165531
"90" "Q. pyrenaica-F. sylvatica" 33 "SLA" 0.23033102319783 0.715559555441402 0.0609158571277126 0.0847608635255535
"91" "Quercus petraea" 80 "SLA" 0.191242418518003 1.01370745894979 0.884882049802721 0.418742068920882
"92" "Quercus petraea" 90 "SLA" 0.274764611217184 0.923723517381965 0.700809241182974 0.29480855149164
"93" "Quercus petraea" 91 "SLA" 0.231810021745219 0.757912158078287 0.860083791812674 1.21248830797101
"94" "Quercus petraea" 93 "SLA" 0.21696830156724 1.04445116093845 0.786141551494442 0.148678314044983
"95" "Quercus petraea" 102 "SLA" 0.070764245054421 0.781479162125654 1.05906467810845 1.76800328011739
"96" "Quercus petraea" 103 "SLA" 0.240100909458678 0.877575108574688 0.779463258778314 0.637102659552391
"97" "Quercus petraea" 104 "SLA" 0.191242418518003 1.01370745894979 0.884882049802721 0.418742068920882
"98" "Quercus petraea" 113 "SLA" -0.0192796523246713 0.713572723137751 0.869465150825403 1.65542652343405
"99" "Quercus petraea" 114 "SLA" 0.088249724263694 1.29119705287247 0.856129103225477 0.00553728947672782
"100" "Quercus petraea" 115 "SLA" 0.302886463101624 0.843673102118975 0.578160828310809 0.27083368488274
"101" "Quercus pyrenaica" 1 "SLA" -0.00248873870988782 1.08184094562608 0.394777926010384 -0.531654490865473
"102" "Quercus pyrenaica" 2 "SLA" -0.215366162864078 0.861520749798258 0.827295844541456 0.521466027689449
"103" "Quercus pyrenaica" 3 "SLA" -0.40132922767671 0.75304117854309 0.964888480766875 1.35112285011327
"104" "Quercus pyrenaica" 4 "SLA" -0.556897761235277 0.830841368435586 0.91529952383152 1.0431802360595
"105" "Quercus pyrenaica" 5 "SLA" -0.496896544383297 0.623963290836587 1.09238699373491 2.09535137916103
"106" "Quercus pyrenaica" 6 "SLA" -0.451694460093932 0.938711823749082 0.818926497566597 0.652666479690903
"107" "Quercus pyrenaica" 7 "SLA" -0.238368756894902 0.818341781640214 0.71525260347342 0.381948117277091
"108" "Quercus pyrenaica" 8 "SLA" -0.462688793910701 0.93431500626406 0.824138147213025 -0.0521281717497759
"109" "Quercus pyrenaica" 12 "SLA" -0.143661723395937 0.66445664939823 0.986304400785195 1.02074131302747
"110" "Quercus pyrenaica" 20 "SLA" -0.0473576855269866 0.747818714864771 0.820912535843788 0.575806940304873
