"forest" "plot" "trait" "CWM" "CWV" "CWS" "CWK"
"49" "Quercus petraea" 102 "root_C" -0.475246805391022 0.309408351357046 0.0261805863886794 -1.94263309337396
"50" "Quercus petraea" 103 "root_C" -0.146862067593198 0.401932774723045 0.0876986127986843 -1.2858959200265
"51" "Quercus petraea" 104 "root_C" -0.224050849950149 0.472625427795062 0.401575423540814 -1.35601462307655
"52" "Shrubland" 105 "root_C" 0.895163778951369 0.568941290963764 0.349026196461112 -1.40266274001372
"53" "Shrubland" 106 "root_C" 0.858546145213065 0.50496168396063 0.546021548372059 -1.31527577851838
"54" "Shrubland" 107 "root_C" 0.966235346102432 0.505462611660258 0.310481549862847 -1.4940683423256
"55" "Quercus petraea" 113 "root_C" -0.211551053918872 0.398231297796642 0.334957247991615 -0.781030875515834
"56" "Quercus petraea" 114 "root_C" -0.182091837638118 0.453016423082482 -0.0622996279817459 -1.34306180742279
"57" "Quercus petraea" 115 "root_C" -0.136226663966357 0.390654384325291 0.0765061455102044 -1.23285793692685
"58" "Shrubland" 116 "root_C" 0.812290470985827 0.600504498708439 0.380699943929003 -1.27267118758377
"59" "Shrubland" 117 "root_C" 1.11582875538291 0.539632927389244 -0.0301568027119671 -1.68611693029933
"60" "Shrubland" 118 "root_C" 0.966235346102432 0.505462611660258 0.310481549862847 -1.4940683423256
"61" "Quercus pyrenaica" 1 "root_N" -0.226511506663146 1.68604541713301 1.96563801167881 3.03181936439104
"62" "Quercus pyrenaica" 2 "root_N" 0.162378165793322 1.80305838946399 1.46822101213033 1.34194871308292
"63" "Quercus pyrenaica" 3 "root_N" -0.0137977278793139 2.17159450210349 1.53826897668876 1.14550612558077
"64" "Quercus pyrenaica" 4 "root_N" -0.341649918228784 2.65255460035916 1.0870418579197 0.902405152369055
"65" "Quercus pyrenaica" 5 "root_N" -0.159022838192639 1.77555806707608 1.90977633152127 2.60762181959566
"66" "Quercus pyrenaica" 6 "root_N" -0.0370837054060801 3.15936605228053 0.6443075115252 0.0226558810995487
"67" "Quercus pyrenaica" 7 "root_N" -0.119084917965582 1.7668316176542 1.83473303776698 2.43704355594061
"68" "Quercus pyrenaica" 8 "root_N" -0.522036069030184 0.51814116569973 0.330598569340519 -1.17502456220346
"69" "Q. pyrenaica-F. sylvativa" 9 "root_N" -0.353297594165855 0.24657228552342 -0.576297085757883 -0.591401032264729
"70" "Q. pyrenaica-F. sylvativa" 10 "root_N" -0.0416839959463986 0.0674704275665976 1.05029615561927 -0.755342648697394
"71" "Quercus pyrenaica" 12 "root_N" 0.00572101020029629 1.84749689251286 1.70368710450991 1.88141100323876
"72" "Q. pyrenaica-F. sylvativa" 14 "root_N" -0.142159575822473 0.0960266947376121 0.590298816935206 -0.464866561298499
"73" "Q. pyrenaica-F. sylvativa" 15 "root_N" -0.158924657561749 0.0814275854432998 0.799129095611029 0.107710061789413
"74" "Q. pyrenaica-F. sylvativa" 16 "root_N" -0.167374297761527 0.0713395743049508 0.919128883231616 0.585758492407185
"75" "Q. pyrenaica-F. sylvativa" 17 "root_N" -0.309044276305563 0.154468699558328 -0.7551319028483 1.25849327578748
"76" "Quercus pyrenaica" 20 "root_N" 0.0593002305123153 1.99914882989513 1.36048880988305 1.01835555041065
"77" "Q. pyrenaica-F. sylvativa" 21 "root_N" -0.0792444549089121 0.0596194943631768 1.38567870868919 0.0798833205854339
"78" "Q. pyrenaica-F. sylvativa" 22 "root_N" -0.293162520552305 0.189487754998486 -0.798064576249215 0.643585496084708
"79" "Q. pyrenaica-F. sylvativa" 23 "root_N" -0.357439697472133 0.245776586100324 -0.55494221858273 -0.594980091279815
"80" "Q. pyrenaica-F. sylvativa" 33 "root_N" -0.344696405115022 0.219767208534412 -0.663336231168007 -0.258156098112013
"81" "Fagus sylvatica" 41 "root_N" 0.261702160652336 0.833564349906713 1.49652209267197 0.920674190478578
"82" "Fagus sylvatica" 42 "root_N" 0.152601857991593 0.146890407529004 -0.689195090593728 -1.5
"83" "Mixed forest" 48 "root_N" -0.203901903575271 0.223423838489655 0.386597520724861 -0.806013450725808
"84" "Mixed forest" 49 "root_N" -0.252418951198712 0.240544694406923 0.617537275896645 -0.784172852354239
"85" "Fagus sylvatica" 52 "root_N" 0.422843967445206 0.00124321812769198 0 -2
"86" "Fagus sylvatica" 53 "root_N" -0.155406525372703 0.163529366398272 0.430434671152911 -1.30000783317605
"87" "Fagus sylvatica" 54 "root_N" 0.00764726990956906 0.173203303464841 0.00739946012363142 -1.98126050777137
"88" "Mixed forest" 58 "root_N" -0.148759623958464 0.275558567993579 0.28726770948536 -1.24727450473834
"89" "Mixed forest" 59 "root_N" -0.137149269986134 0.259224783440093 0.264738336498371 -1.14234530812843
"90" "Mixed forest" 60 "root_N" -0.169501115258782 0.248597631663081 0.388620177423929 -1.106876042789
"91" "Fagus sylvatica" 61 "root_N" 0.0174808032647871 0.164940903938207 0.0112847078196342 -1.98496789902313
"92" "Fagus sylvatica" 62 "root_N" 0.0174808032647871 0.164940903938207 0.0112847078196342 -1.98496789902313
"93" "Fagus sylvatica" 63 "root_N" 0.152601857991593 0.146890407529004 -0.689195090593728 -1.5
"94" "Fagus sylvatica" 64 "root_N" 0.473012445883088 1.00482163080733 1.00905359911356 -0.38278263565777
"95" "Fagus sylvatica" 65 "root_N" -0.071458656255471 0.163593632989588 0.413639238231605 -1.81092402328592
"96" "Mixed forest" 67 "root_N" -0.183739524053395 0.20628953637401 0.734592524728727 -0.757036390256145
"97" "Mixed forest" 68 "root_N" -0.0327563817223657 0.205285873967265 0.382802634253195 -1.38805607785502
"98" "Mixed forest" 69 "root_N" -0.434725380011774 0.106647133908725 0.129268851051562 -1.38538464635541
"99" "Mixed forest" 70 "root_N" -0.146399229264809 0.217502922933196 0.522963114626272 -0.926930208622645
"100" "Mixed forest" 71 "root_N" -0.0816191167271563 0.233745180586733 0.219157007434213 -1.23660483265332
"101" "Quercus petraea" 80 "root_N" 0.680486672841276 0.0638967316848258 -0.85393982817183 -0.936460834153722
"102" "Shrubland" 83 "root_N" 0.594388034615467 1.22129202000466 0.125206262396648 -1.19703026471253
"103" "Shrubland" 84 "root_N" 0.848874176221872 1.05898171625012 0.486299786924053 -1.33122973588273
"104" "Quercus petraea" 90 "root_N" 0.389243682045467 0.39040730409861 -1.07740612841904 -0.414781930077187
"105" "Quercus petraea" 91 "root_N" 0.391870337357394 0.220198568481586 -0.38176144003851 -1.34426349933904
"106" "Quercus petraea" 93 "root_N" 0.375689178314914 0.237954724375005 -0.486932781962673 -1.25069613930014
"107" "Shrubland" 95 "root_N" 0.576793765741669 1.0021844297138 0.523795623727045 -0.810584400591189
"108" "Shrubland" 96 "root_N" 0.562576548093439 1.19810126979661 0.335681999849363 -0.969505193670893
"109" "Quercus petraea" 102 "root_N" 0.185054805096653 0.143476022912475 -0.157287305998286 -1.04130844854989
"110" "Quercus petraea" 103 "root_N" 0.470981815516181 0.226686526319094 -0.826966941809961 -0.837286195977136
"111" "Quercus petraea" 104 "root_N" 0.680486672841276 0.0638967316848258 -0.85393982817183 -0.936460834153722
"112" "Shrubland" 105 "root_N" 0.723456532214989 1.21335027327659 -0.0963534179618415 -1.03430873527705
"113" "Shrubland" 106 "root_N" 0.664222322051641 0.739425446668792 1.02835147615231 0.103292872801579
"114" "Shrubland" 107 "root_N" 0.436056360846672 1.17115005529777 0.608824923827349 -0.572534147376631
"115" "Quercus petraea" 113 "root_N" 0.56675148554702 0.713715244972403 0.993126565869963 -0.544238377032793
"116" "Quercus petraea" 114 "root_N" 0.761383245472824 0.470264245106203 1.26774818594724 0.238384738716098
"117" "Quercus petraea" 115 "root_N" 0.506204435475494 0.258500708906773 -0.708169244215844 -0.943949828640887
"118" "Shrubland" 116 "root_N" 0.617805031491193 1.25355145350035 -0.00793394217098873 -1.09127974341863
"119" "Shrubland" 117 "root_N" 0.864649865912552 1.2761128936657 -0.266999707822247 -1.06207229286046
"120" "Shrubland" 118 "root_N" 0.436056360846672 1.17115005529777 0.608824923827349 -0.572534147376631
"121" "Quercus pyrenaica" 1 "root_CN" -0.0655510757457311 2.04369568384246 0.201386029690263 0.141631578377701
"122" "Quercus pyrenaica" 2 "root_CN" -0.564361631280813 0.947935596378704 -1.26062008516019 0.514373369474114
"123" "Quercus pyrenaica" 3 "root_CN" -0.0729549539035269 2.46853763127057 0.13231588348436 -0.048789885605089
"124" "Quercus pyrenaica" 4 "root_CN" 0.35776994889485 3.45863802059645 0.157673969109186 -0.682141474075729
"125" "Quercus pyrenaica" 5 "root_CN" -0.0696373482111503 2.06318139398958 0.129920408735529 0.306426930971968
"126" "Quercus pyrenaica" 6 "root_CN" -0.0465284022375079 3.42695147189177 0.48059897776952 -0.253000055569542
"127" "Quercus pyrenaica" 7 "root_CN" -0.00124452139085908 1.99239811322059 0.0107749555263559 0.518419169175379
"128" "Quercus pyrenaica" 8 "root_CN" 0.504246259146574 1.32693373713112 0.939869857716528 -0.227125832901379
"129" "Q. pyrenaica-F. sylvativa" 9 "root_CN" 0.560345325149709 0.213254279782426 0.0554703658785443 -1.38861163587909
"130" "Q. pyrenaica-F. sylvativa" 10 "root_CN" 0.469158488281335 0.194390130493615 0.619993357829576 -1.20564213673036
"131" "Quercus pyrenaica" 12 "root_CN" -0.355461805187314 1.11221892011192 -1.35038442461942 0.68236344751156
"132" "Q. pyrenaica-F. sylvativa" 14 "root_CN" 0.478730714510183 0.199606018406363 0.191658919883372 -1.302993610309
"133" "Q. pyrenaica-F. sylvativa" 15 "root_CN" 0.419083377793645 0.184127372558849 0.50328165138898 -1.09389695285552
"134" "Q. pyrenaica-F. sylvativa" 16 "root_CN" 0.378931165123324 0.174867905291359 0.613470979283778 -0.819605961055975
"135" "Q. pyrenaica-F. sylvativa" 17 "root_CN" 0.303945896454063 0.204566376423928 0.317155219992312 -0.814248759340953
"136" "Quercus pyrenaica" 20 "root_CN" -0.278443927463063 1.35073018325964 -0.863525002048316 0.289962187408557
"137" "Q. pyrenaica-F. sylvativa" 21 "root_CN" 0.516199544357716 0.164363548222017 0.327338756451481 -1.20235513579775
"138" "Q. pyrenaica-F. sylvativa" 22 "root_CN" 0.399269302525555 0.181683597885642 0.392839266409448 -1.2049517617491
"139" "Q. pyrenaica-F. sylvativa" 23 "root_CN" 0.577843659760998 0.200016633570867 0.0247117179242002 -1.27274781285166
"140" "Q. pyrenaica-F. sylvativa" 33 "root_CN" 0.527066219144327 0.19841935097874 0.245709037711404 -1.28284947470204
"141" "Fagus sylvatica" 41 "root_CN" -0.106247052911668 0.279835329716052 -0.195833558306429 -1.28751880630811
"142" "Fagus sylvatica" 42 "root_CN" -0.060071216598486 0.173507716508087 -0.243248173377783 -1.5
"143" "Mixed forest" 48 "root_CN" 0.0967184761351331 0.342007914993023 0.477945018053642 -0.632464496845928
"144" "Mixed forest" 49 "root_CN" 0.185539758078315 0.273017803785506 0.503153647538129 -0.333820045249331
"145" "Fagus sylvatica" 52 "root_CN" -0.296204708741508 0.0929844964271549 2.44722799453353e-16 -2
"146" "Fagus sylvatica" 53 "root_CN" -0.315742303208541 0.262133687664934 -0.18121039991673 -1.00566563031651
"147" "Fagus sylvatica" 54 "root_CN" 0.00260482740145071 0.141915646855512 -0.67667210822519 -0.98586147641974
"148" "Mixed forest" 58 "root_CN" 0.12799584615217 0.315795275208372 0.462781846103754 -0.442071905463532
"149" "Mixed forest" 59 "root_CN" 0.0812487540322289 0.279262439401618 1.18590836858457 0.725166316551235
"150" "Mixed forest" 60 "root_CN" 0.161247609434901 0.228383197291905 -0.147964508998793 -1.24568121201274
"151" "Fagus sylvatica" 61 "root_CN" -0.151333536429936 0.155117220444119 0.292705569983066 -1.46166044942875
"152" "Fagus sylvatica" 62 "root_CN" -0.151333536429936 0.155117220444119 0.292705569983066 -1.46166044942875
"153" "Fagus sylvatica" 63 "root_CN" -0.060071216598486 0.173507716508087 -0.243248173377783 -1.5
"154" "Fagus sylvatica" 64 "root_CN" -0.188001616142335 0.258855782766051 -0.357778756246576 -1.45132284620897
"155" "Fagus sylvatica" 65 "root_CN" -0.0829402372636966 0.142804349838666 -0.135583308477299 -1.51329353959627
"156" "Mixed forest" 67 "root_CN" 0.0550130883069646 0.150657663534573 0.341265780823939 -0.697143532026936
"157" "Mixed forest" 68 "root_CN" -0.0795381264205575 0.10751645829464 0.425047591016721 -0.505609130968448
"158" "Mixed forest" 69 "root_CN" 0.338538378082438 0.253008461411276 0.19947513276957 -0.722370918504491
"159" "Mixed forest" 70 "root_CN" 0.0930380757011715 0.157047685263813 0.179325493381141 -0.693952780815827
"160" "Mixed forest" 71 "root_CN" -0.00234165462524176 0.205554266721604 0.0531028202516155 -0.979904508647582
"161" "Quercus petraea" 80 "root_CN" -0.883203805614883 0.0729894771312228 -0.0163394752179154 -1.28120812212586
"162" "Shrubland" 83 "root_CN" -0.0334579104713669 0.791983263314127 -0.0576260946912159 -1.07371661222503
