"forest" "plot" "trait" "CWM" "CWV" "CWS" "CWK"
"1" "Quercus pyrenaica" 1 "root_C" 0.00942927641786017 1.44645862633638 -0.65868605451371 -1.43464381407525
"2" "Quercus pyrenaica" 2 "root_C" 0.469186862715028 0.77026864407268 -1.84646261354099 1.68152894091438
"3" "Quercus pyrenaica" 3 "root_C" 0.198562599241405 1.18470447984866 -0.981774739018415 -0.752459785872882
"4" "Quercus pyrenaica" 4 "root_C" -0.0550698503525502 0.966571930795628 -0.362532548919844 -0.911727400572151
"5" "Quercus pyrenaica" 5 "root_C" 0.00457308659645664 1.21788738130605 -0.498937183583054 -1.12503022896918
"6" "Quercus pyrenaica" 6 "root_C" -0.421648811684199 0.800122700499937 -0.0222541983554299 -0.881874484480157
"7" "Quercus pyrenaica" 7 "root_C" -0.0283822985515469 0.886231900168072 -0.138210628384185 -0.770589586691822
"8" "Quercus pyrenaica" 8 "root_C" 0.738979541324108 0.315220627637831 -3.35894180757102 12.1452232288707
"9" "Q. pyrenaica-F. sylvativa" 9 "root_C" 1.78250043645026 0.177038679329685 -3.67384502214585 12.9735037465901
"10" "Q. pyrenaica-F. sylvativa" 10 "root_C" 1.85804202167571 0.0812537730354662 -6.27297253368893 37.3562174658023
"11" "Quercus pyrenaica" 12 "root_C" -0.0896318026146932 1.26201659047598 -0.526465038610312 -1.45505766369268
"12" "Q. pyrenaica-F. sylvativa" 14 "root_C" 1.87074962744196 0.0702073562932038 -8.60552329390602 74.5015366878336
"13" "Q. pyrenaica-F. sylvativa" 15 "root_C" 1.86952354688312 0.0606588118833289 -7.84291779856785 62.6533004226158
"14" "Q. pyrenaica-F. sylvativa" 16 "root_C" 1.54811477348784 0.593007004908299 -2.00944525168284 2.60380518269267
"15" "Q. pyrenaica-F. sylvativa" 17 "root_C" 1.42258673635851 0.798459374983016 -1.51233923993823 0.649456862967797
"16" "Quercus pyrenaica" 20 "root_C" 0.016991752571224 1.21746217732296 -0.694623123530411 -1.27216204680278
"17" "Q. pyrenaica-F. sylvativa" 21 "root_C" 1.86078971592608 0.0758055893834225 -6.5429051802627 41.0745501743722
"18" "Q. pyrenaica-F. sylvativa" 22 "root_C" 1.66640736324132 0.386987182386467 -2.33883716017106 3.66564102407755
"19" "Q. pyrenaica-F. sylvativa" 23 "root_C" 1.28622961237065 0.738830580069025 -0.789400749073247 -1.17055531797898
"20" "Q. pyrenaica-F. sylvativa" 33 "root_C" 1.5002563863938 0.572347326063201 -1.41074423853704 0.0936094247338914
"21" "Fagus sylvatica" 41 "root_C" 0.495645542771405 0.332839155420388 -0.706188561114619 0.0821232604917568
"22" "Fagus sylvatica" 42 "root_C" 0.811056961834053 0.147725117616936 -1.01598625501105 -0.851302616755087
"23" "Mixed forest" 48 "root_C" 0.281889872725204 0.232114854482791 -0.744591761109597 -0.780546547653236
"24" "Mixed forest" 49 "root_C" 0.569149190197003 0.137085268820715 -1.48226259258029 2.56602152996485
"25" "Fagus sylvatica" 52 "root_C" 0.885643962308333 0.169685555795088 -2.08873176535354 2.3628003875969
"26" "Fagus sylvatica" 53 "root_C" 0.612324006724751 0.247703071662767 -0.645570715800156 -0.00632281369029686
"27" "Fagus sylvatica" 54 "root_C" 0.830894747973483 0.14398949102053 -1.20731541912762 -0.348682590231171
"28" "Mixed forest" 58 "root_C" 0.19499950599809 0.298122076409821 0.238772465284887 -1.03762144252304
"29" "Mixed forest" 59 "root_C" 0.717008160267262 0.150203713674826 -1.48928487005482 2.58327957242972
"30" "Mixed forest" 60 "root_C" 0.549949696498096 0.191950240616706 -1.42253210878753 1.22249895974348
"31" "Fagus sylvatica" 61 "root_C" 0.501096513818906 0.373813863582656 -0.503793014712881 -0.998153949534077
"32" "Fagus sylvatica" 62 "root_C" 0.607944794684284 0.293966285277156 -0.675038686286484 -0.799889537933089
"33" "Fagus sylvatica" 63 "root_C" 0.546412753700031 0.237796828150757 -0.0699794903231464 -1.71786954731566
"34" "Fagus sylvatica" 64 "root_C" 0.849384562001469 0.170938346919123 -1.43286129721016 0.786681724354825
"35" "Fagus sylvatica" 65 "root_C" 0.928517587474634 0.105267987005629 -2.46953525247425 4.95327718380193
"36" "Mixed forest" 67 "root_C" 0.314781704853661 0.243910723987161 -0.130550983230253 -1.21750725275054
"37" "Mixed forest" 68 "root_C" 0.186372384955476 0.362611149320869 0.398511993675035 -1.23533403927276
"38" "Mixed forest" 69 "root_C" 0.284534379045189 0.187630562624014 -0.228399108446765 -1.61403515364526
"39" "Mixed forest" 70 "root_C" 0.680055808599746 0.148563485758742 -1.33597021067363 1.13859384327705
"40" "Mixed forest" 71 "root_C" 0.24629868153391 0.214307106798306 -0.237012125498616 -1.46830061587153
"41" "Quercus petraea" 80 "root_C" -0.0682434411462745 0.772788225631667 -0.0485054825466514 -1.98125952058839
"42" "Shrubland" 83 "root_C" 0.789275359353511 0.690790324022475 0.120169746803806 -1.32871244438614
"43" "Shrubland" 84 "root_C" 1.39065208083205 0.286276521585419 -0.148977268470062 -1.85257103684193
"44" "Quercus petraea" 90 "root_C" -0.13183348021933 0.776860190227591 0.0810274774180562 -1.97344144301779
"45" "Quercus petraea" 91 "root_C" -0.0933784381963067 0.779974169357248 0.00169374432410008 -1.97523467962414
"46" "Quercus petraea" 93 "root_C" 0.167963343261155 0.708776700474084 -0.624249518883508 -1.58919836650861
"47" "Shrubland" 95 "root_C" 0.82518437700215 0.418779217441865 -0.185563942647728 -0.225137489709143
"48" "Shrubland" 96 "root_C" 0.784830746376967 0.317234154970444 0.783553734957961 -0.206246378784794
